Paper_Name,Difficulty,English_Marks,GK_Marks,Maths_Marks,Total_Marks,OTA_Total_Marks,IMA_Selection,INA_Selection,AFA_Selection,OTA_Selection
CDS 2 2022,Easy,50.51408585366456,54.39754459549906,37.00323351993213,141.91486396909576,87.51731937359669,1,1,0,0
CDS 1 2023,Hard,81.20793091029975,57.57012686502925,21.10426379380669,159.88232156913568,102.31219470410645,1,1,1,1
CDS 1 2023,Hard,64.96858773465809,61.1034458103416,32.245091235921095,158.31712478092078,97.21367897057918,1,1,1,0
CDS 2 2023,Moderate,63.72105472606863,47.36255216378946,38.891591956679285,149.97519884653735,102.61264668274791,1,1,1,1
CDS 1 2023,Hard,67.23568882418627,32.49187255004545,38.77175387048707,138.4993152447188,106.00744269467333,1,1,1,1
CDS 1 2023,Hard,41.80752805401232,30.399537227228244,28.37615490083474,100.58322018207531,70.18368295484706,0,0,0,0
CDS 2 2022,Easy,64.36475425384644,49.51238013895852,52.37438134684139,166.25151573964635,116.73913560068783,1,1,1,1
CDS 1 2022,Moderate,59.571766186884254,58.181170586463416,35.58022734808395,153.33316412143162,95.1519935349682,1,1,1,0
CDS 2 2023,Moderate,37.53110666015395,50.53540430735367,28.932997052347034,116.99950801985466,66.46410371250099,0,0,0,0
CDS 2 2023,Moderate,72.00078956426862,25.48136752749751,30.080975524937948,127.56313261670407,102.08176508920656,0,1,0,1
CDS 1 2022,Moderate,66.19711445966136,33.724000090915666,28.646376111743706,128.56749066232072,94.84349057140507,0,1,0,0
CDS 1 2023,Hard,48.75654610286776,32.74306402554144,28.523797138753203,110.0234072671624,77.28034324162095,0,0,0,0
CDS 1 2022,Moderate,37.944339429009304,63.29850049534467,43.970661968871326,145.2135018932253,81.91500139788063,1,1,0,0
CDS 2 2023,Moderate,66.51521991339506,45.58210159262978,23.623143295751834,135.72046480177667,90.13836320914689,1,1,0,0
Standard Mock,Moderate,59.93478684770542,56.02008586461697,40.987943895619104,156.9428166079415,100.92273074332452,1,1,1,1
CDS 1 2023,Hard,47.65826201221504,45.48736485538289,30.655964451308485,123.80159131890642,78.31422646352353,1,1,0,0
CDS 2 2022,Easy,79.55822322146767,64.46868024850623,47.04506539824723,191.07196886822112,126.6032886197149,1,1,1,1
CDS 2 2023,Moderate,60.838266279293606,52.91715355151397,49.10459145203504,162.8600112828426,109.94285773132864,1,1,1,1
CDS 1 2022,Moderate,51.389120898264295,56.37483927046833,49.033699701251905,156.79765986998453,100.4228205995162,1,1,1,0
CDS 2 2022,Easy,60.569559788715175,58.55890654168914,35.205070326007565,154.33353665641187,95.77463011472274,1,1,1,0
Standard Mock,Moderate,64.63184795267584,51.735704081314616,36.972922656312065,153.34047469030253,101.6047706089879,1,1,1,1
Standard Mock,Moderate,76.9995737457638,50.28762709518029,45.71543152234886,173.00263236329295,122.71500526811266,1,1,1,1
Standard Mock,Moderate,69.41310580767484,52.7751245993617,24.674760964724605,146.86299137176115,94.08786677239945,1,1,1,0
CDS 2 2023,Moderate,78.0930634973311,37.828392856570986,32.81954104607626,148.74099739997834,110.91260454340735,1,1,1,1
CDS 2 2023,Moderate,53.4791111140694,38.58285710246756,24.103669626576117,116.16563784311307,77.58278074064552,0,0,0,0
CDS 1 2022,Moderate,56.29491901409971,48.18742000739524,20.94432980821358,125.42666882970855,77.2392488223133,0,0,0,0
CDS 2 2023,Moderate,69.02277173786648,66.23140708370123,25.9224381985308,161.1766170200985,94.94520993639728,1,1,1,0
CDS 2 2022,Easy,70.10792088527595,47.10598535377436,50.305805856240575,167.51971209529086,120.41372674151651,1,1,1,1
CDS 1 2023,Hard,63.545252270666154,50.682970010038105,21.264528796837496,135.49275107754175,84.80978106750365,1,1,1,0
CDS 2 2022,Easy,66.71839339793532,40.89286473250178,45.53251219984784,153.14377033028492,112.25090559778315,1,1,1,1
CDS 1 2022,Moderate,51.049301577233955,36.61982394930959,40.972282182533846,128.64140770907738,92.0215837597678,0,1,0,0
CDS 2 2023,Moderate,64.63206292099123,58.178090552000015,21.328621935397543,144.1387754083888,85.96068485638878,1,1,1,0
Standard Mock,Moderate,47.67476685231491,55.50757120375201,40.522999376795234,143.70533743286217,88.19776622911014,1,1,0,0
CDS 2 2023,Moderate,53.03228181570425,51.12530716000267,40.82026567084727,144.9778546465542,93.85254748655152,1,1,1,0
CDS 2 2022,Easy,59.61158143807262,31.44849169992905,29.91445315923792,120.97452629723959,89.52603459731054,0,0,0,0
Standard Mock,Moderate,63.496500472996935,49.1441303932957,19.35197228637945,131.99260315267207,82.84847275937639,0,1,0,0
CDS 2 2023,Moderate,57.36551783917751,44.37545400612163,41.79142775438196,143.5323995996811,99.15694559355947,1,1,1,0
CDS 2 2022,Easy,61.70552213652908,59.02069634900941,47.318707042882956,168.04492552842146,109.02422917941203,1,1,1,1
CDS 2 2022,Easy,68.16155957182778,36.57313452151473,44.69267589808526,149.42736999142778,112.85423546991305,1,1,0,1
CDS 2 2023,Moderate,67.56788679986983,35.79980245708204,41.12468794013602,144.49237719708788,108.69257474000585,1,1,1,1
CDS 1 2022,Moderate,57.55919526325799,46.38603858717921,34.606927123723686,138.55216097416087,92.16612238698167,1,1,0,0
CDS 1 2022,Moderate,63.338599665685344,60.981200732073944,49.313667818311835,173.63346821607112,112.65226748399718,1,1,1,1
CDS 1 2022,Moderate,46.87780806568594,63.947199834424914,41.220699903060485,152.04570780317133,88.09850796874642,1,1,1,0
CDS 1 2023,Hard,58.868085206892026,64.14724534840919,38.72784340148773,161.74317395678895,97.59592860837975,1,1,1,0
Standard Mock,Moderate,70.23709546106981,60.54106168901704,37.49308595641729,168.27124310650413,107.7301814174871,1,1,1,1
CDS 2 2022,Easy,66.44887833096891,50.78302917143521,40.23903043284955,157.47093793525366,106.68790876381846,1,1,1,0
Standard Mock,Moderate,75.63413358832108,66.3884126961374,26.815713340579986,168.83825962503846,102.44984692890107,1,1,1,1
Standard Mock,Moderate,64.99864123740372,52.41179151589706,21.006938251980586,138.41737100528135,86.0055794893843,1,1,0,0
CDS 1 2022,Moderate,38.99973492348376,58.62277779586789,41.25508016831036,138.877592887662,80.25481509179411,1,1,0,0
CDS 2 2023,Moderate,54.07644044347946,71.44988920500344,36.235476959555825,161.76180660803874,90.3119174030353,1,1,1,0
Standard Mock,Moderate,54.942532957380635,65.77996082955119,24.410924129433994,145.13341791636583,79.35345708681463,1,1,1,0
CDS 1 2022,Moderate,79.62587190530795,60.137556424900275,35.03695671847847,174.8003850486867,114.66282862378642,1,1,1,1
CDS 2 2022,Easy,78.41475915530881,49.17632997558558,32.57515767461616,160.16624680551055,110.98991682992497,1,1,1,1
CDS 2 2023,Moderate,72.30874513154735,54.754570322092256,51.85014278708509,178.9134582407247,124.15888791863244,1,1,1,1
CDS 2 2023,Moderate,51.20185646497946,41.628349226256425,54.87061111699441,147.7008168082303,106.07246758197387,1,1,1,1
CDS 2 2022,Easy,61.64862218828548,73.64992504857729,43.423378344896214,178.72192558175897,105.0720005331817,1,1,1,0
CDS 2 2022,Easy,73.53975976552223,60.559462361417275,44.148655003619105,178.2478771305586,117.68841476914133,1,1,1,1
CDS 2 2022,Easy,65.43514668643466,24.645279067668362,45.58139514518506,135.66182089928807,111.01654183161972,0,1,0,1
CDS 2 2023,Moderate,57.033925409302014,34.187830996565914,37.41321934916781,128.63497575503573,94.44714475846982,0,1,0,0
CDS 1 2023,Hard,58.8632331781156,61.06570837978588,28.364230232111026,148.2931717900125,87.22746341022662,1,1,1,0
CDS 2 2023,Moderate,75.73019725214857,46.18994746119966,30.34194430881837,152.2620890221666,106.07214156096694,1,1,1,1
Standard Mock,Moderate,59.260524343916074,50.34029980833752,30.483405238403773,140.08422939065736,89.74392958231985,1,1,0,0
CDS 2 2022,Easy,57.4171793111241,62.47253468680322,28.693846650624735,148.58356064855207,86.11102596174884,1,1,0,0
CDS 1 2023,Hard,61.29529584221811,50.74426516915119,23.56547392272006,135.60503493408936,84.86076976493817,1,1,1,0
CDS 1 2022,Moderate,53.68422270834669,57.84412815134947,37.53165238037981,149.06000324007599,91.2158750887265,1,1,1,0
CDS 2 2022,Easy,64.66387435296286,48.80284427334914,44.54740912141134,158.01412774772334,109.2112834743742,1,1,1,1
CDS 1 2023,Hard,53.03533416571903,31.041059841517132,28.353124552957276,112.42951856019343,81.3884587186763,0,1,0,0
Standard Mock,Moderate,58.23225836884218,42.106155034294744,19.513817011362534,119.85223041449946,77.74607538020472,0,0,0,0
CDS 2 2022,Easy,62.15124506630329,52.102030649550656,37.4382024750462,151.69147819090014,99.58944754134949,1,1,0,0
CDS 1 2022,Moderate,59.382358001398714,58.49420488959027,39.79441518086064,157.67097807184962,99.17677318225935,1,1,1,0
CDS 2 2022,Easy,58.50234773151733,42.49546705308276,27.967991446108556,128.96580623070867,86.47033917762589,0,0,0,0
CDS 1 2022,Moderate,55.12797078805073,38.760047205630514,31.480786821834908,125.36880481551616,86.60875760988564,0,0,0,0
CDS 1 2022,Moderate,47.038833357501055,50.17711944136766,30.438791725258117,127.65474452412684,77.47762508275918,0,0,0,0
Standard Mock,Moderate,65.95029465835565,43.044026134278795,29.425769468916787,138.42009026155122,95.37606412727243,1,1,0,0
CDS 2 2022,Easy,55.73301691152689,44.81885638971023,39.685608296252234,140.23748159748934,95.41862520777912,1,1,0,0
CDS 1 2022,Moderate,65.731278132412,43.68444393057045,17.141335080658887,126.55705714364134,82.87261321307089,0,0,0,0
CDS 2 2023,Moderate,63.01107339191742,80.31640396776595,36.83834516322504,180.1658225229084,99.84941855514246,1,1,1,0
CDS 1 2023,Hard,58.49800024567907,38.85442903493112,21.967563225263916,119.3199925058741,80.46556347094298,0,1,0,0
Standard Mock,Moderate,42.23753666533548,38.003327315990894,34.194002507032394,114.43486648835878,76.43153917236788,0,0,0,0
CDS 2 2023,Moderate,69.15390275560162,46.59880901045704,29.50459725404465,145.25730902010332,98.65850000964627,1,1,1,0
CDS 1 2023,Hard,48.64442158595597,36.14508680658506,43.91081081482665,128.70031920736767,92.55523240078261,1,1,0,0
CDS 1 2022,Moderate,78.32557043479201,53.784800728024635,43.141517621182665,175.2518887839993,121.46708805597467,1,1,1,1
CDS 2 2023,Moderate,63.6873314731752,24.86792904785268,38.93797298216251,127.4932335031904,102.62530445533771,0,1,0,1
CDS 2 2023,Moderate,57.21116605849244,47.413233798310735,43.451579711843216,148.07597956864637,100.66274577033565,1,1,1,0
CDS 1 2022,Moderate,45.94810153196425,68.44926619506589,34.4759554942253,148.87332322125545,80.42405702618956,1,1,1,0
CDS 2 2022,Easy,77.4689171553472,66.41739132469704,39.379959906339685,183.26626838638393,116.84887706168689,1,1,1,1
CDS 1 2022,Moderate,56.33492979631948,36.90640814244534,17.96128413173281,111.20262207049763,74.29621392805228,0,0,0,0
CDS 2 2023,Moderate,75.62888768508198,45.07939224749978,32.26006918170696,152.9683491142887,107.88895686678893,1,1,1,1
CDS 2 2023,Moderate,57.00161803725119,67.51150698434476,54.04136589573007,178.554490917326,111.04298393298126,1,1,1,1
Standard Mock,Moderate,82.18780233448135,51.54749386496514,33.40954789599949,167.14484409544596,115.59735023048083,1,1,1,1
CDS 2 2022,Easy,49.833574505792086,40.98664538478478,54.769344261182745,145.5895641517596,104.60291876697482,1,1,0,0
CDS 2 2022,Easy,67.16775563762629,47.93359807913565,29.026974723671557,144.1283284404335,96.19473036129784,1,1,0,0
CDS 2 2022,Easy,56.627375689503,48.53052756221226,33.92124739324182,139.07915064495708,90.54862308274483,0,1,0,0
CDS 2 2023,Moderate,54.517312050749226,34.74164648324976,43.33333911780307,132.59229765180206,97.8506511685523,1,1,0,0
Standard Mock,Moderate,62.20541427013867,41.84164362583925,47.179591523055585,151.2266494190335,109.38500579319425,1,1,1,1
Standard Mock,Moderate,52.82081109252398,62.15670250032852,32.69475374819749,147.67226734105,85.51556484072148,1,1,1,0
CDS 2 2022,Easy,66.94107630953357,60.806519814256475,34.68785705392401,162.43545317771407,101.62893336345758,1,1,1,0
CDS 1 2023,Hard,43.977078501635766,44.90328769242121,35.450876083543584,124.33124227760055,79.42795458517935,1,1,0,0
CDS 2 2022,Easy,61.92191528861116,44.35982893259851,31.61414201552769,137.89588623673737,93.53605730413885,0,1,0,0
CDS 1 2023,Hard,60.348173363459104,32.35230703565446,39.831844019912495,132.53232441902605,100.18001738337159,1,1,0,1
CDS 1 2022,Moderate,64.58386703551484,40.984587232113604,14.129729813979313,119.69818408160776,78.71359684949415,0,0,0,0
CDS 1 2023,Hard,54.68941067129098,28.761923502524848,22.72253266414533,106.17386683796116,77.4119433354363,0,0,0,0
CDS 2 2023,Moderate,53.322204435311136,45.752051779123505,37.921927283263734,136.99618349769838,91.24413171857486,1,1,0,0
CDS 1 2023,Hard,32.61768766675028,32.7176178657139,13.03439877891947,78.36970431138366,45.65208644566975,0,0,0,0
CDS 2 2023,Moderate,64.57686586053552,42.00323788618043,7.5249515727476535,114.1050553194636,72.10181743328317,0,0,0,0
CDS 1 2023,Hard,49.73752143482579,35.37973825944564,41.10670222566758,126.223961919939,90.84422366049337,1,1,0,0
CDS 1 2022,Moderate,63.829889847409284,22.43320224231359,36.41257140087463,122.67566349059751,100.24246124828392,0,0,0,0
CDS 1 2022,Moderate,67.68207216631737,54.09922367609508,37.15396505456288,158.93526089697534,104.83603722088026,1,1,1,0
CDS 1 2023,Hard,94.26237706436326,60.6963597971333,13.327096484011292,168.28583334550785,107.58947354837456,1,1,1,1
Standard Mock,Moderate,57.12552480599644,47.45385305638509,37.873289044030095,142.45266690641162,94.99881385002654,1,1,0,0
CDS 1 2022,Moderate,55.757636666019565,51.95410482687611,29.301670717612414,137.01341221050808,85.05930738363197,1,1,0,0
CDS 2 2022,Easy,49.82826303328321,50.005667141376954,47.50579167521766,147.33972184987783,97.33405470850087,1,1,0,0
CDS 2 2023,Moderate,48.69930660959642,63.085790602350876,30.499871420041863,142.28496863198916,79.19917802963829,1,1,1,0
Standard Mock,Moderate,54.64664912983777,39.22852469141432,38.5845361820962,132.45971000334828,93.23118531193397,0,1,0,0
Standard Mock,Moderate,67.57921849923619,70.18330599955694,41.85507738790204,179.61760188669518,109.43429588713823,1,1,1,1
CDS 1 2023,Hard,53.244360545007844,41.17681047446734,35.34923843806325,129.77040945753845,88.5935989830711,1,1,0,0
CDS 1 2023,Hard,67.95871781863015,48.94006375452737,24.249340899130157,141.1481224722877,92.20805871776031,1,1,1,0
Standard Mock,Moderate,58.053027038833186,49.10102981338047,34.358118228915025,141.51217508112867,92.41114526774821,1,1,0,0
CDS 1 2023,Hard,57.52240396426677,42.576558198046314,29.070167655024335,129.16912981733742,86.5925716192911,1,1,0,0
CDS 1 2023,Hard,70.78118057562185,50.42985510996276,37.88359748492175,159.09463317050637,108.6647780605436,1,1,1,1
CDS 1 2022,Moderate,55.444604739761296,59.463606698853035,26.10759171771676,141.0158031563311,81.55219645747806,1,1,0,0
CDS 2 2022,Easy,73.76046792529795,47.752232488369245,54.72670675750982,176.239407171177,128.48717468280776,1,1,1,1
Standard Mock,Moderate,57.70451344639653,43.29034672726952,18.60515837474566,119.60001854841171,76.30967182114219,0,0,0,0
Standard Mock,Moderate,69.96570510579447,55.68575754240989,30.335046207718023,155.98650885592238,100.30075131351249,1,1,1,1
CDS 2 2022,Easy,63.094968940021886,41.227703322211994,43.24057028221561,147.56324254444948,106.33553922223749,1,1,0,0
CDS 2 2022,Easy,65.852094496339,52.75724610205618,10.088640290992767,128.69798088938796,75.94073478733178,0,0,0,0
CDS 1 2023,Hard,38.6952675628486,49.32888823317413,39.64795613237453,127.67211192839727,78.34322369522313,1,1,0,0
CDS 2 2022,Easy,69.66670981966081,43.61300175010195,55.2100622715938,168.48977384135657,124.87677209125461,1,1,1,1
CDS 2 2022,Easy,82.47363197915558,52.16133655337265,49.32191564260385,183.95688417513207,131.79554762175943,1,1,1,1
CDS 2 2023,Moderate,71.35620147182944,38.105830061667916,23.937064875883657,133.399096409381,95.29326634771309,1,1,0,0
Standard Mock,Moderate,53.914102767603,35.32130828687697,29.710222919359847,118.94563397383982,83.62432568696285,0,0,0,0
CDS 1 2023,Hard,67.23083067095325,44.23005962028255,27.929164797041345,139.39005508827717,95.1599954679946,1,1,1,0
Standard Mock,Moderate,54.29648633586319,51.240688300697066,16.79396699451483,122.3311416310751,71.09045333037803,0,0,0,0
CDS 2 2023,Moderate,40.87745024580223,31.580219534006275,34.31365953914531,106.77132931895382,75.19110978494754,0,0,0,0
CDS 2 2023,Moderate,79.87275999230808,49.269045495257764,44.113627221747215,173.25543270931306,123.9863872140553,1,1,1,1
CDS 2 2023,Moderate,72.63706677654669,54.521752544041114,26.536840225342644,153.69565954593045,99.17390700188933,1,1,1,0
Standard Mock,Moderate,61.99810433718714,63.268242001281216,37.6402008133367,162.90654715180506,99.63830515052383,1,1,1,0
CDS 2 2023,Moderate,67.32492102779803,28.141350765260448,37.887236628250236,133.3535084213087,105.21215765604826,1,1,0,1
CDS 1 2023,Hard,45.399537047205364,41.12046849131981,29.018328531234207,115.53833406975939,74.41786557843957,0,1,0,0
CDS 2 2022,Easy,53.69796275326076,73.19672866304288,64.11676675578421,191.01145817208786,117.81472950904498,1,1,1,1
CDS 2 2022,Easy,71.02118320392483,52.45349236118618,40.72036861283745,164.19504417794846,111.74155181676228,1,1,1,1
CDS 2 2022,Easy,55.48081539977764,58.09303048171301,40.774805185188626,154.34865106667928,96.25562058496627,1,1,1,0
CDS 1 2023,Hard,42.58239424518376,38.13689141410301,32.67341133795918,113.39269699724596,75.25580558314294,0,1,0,0
CDS 2 2023,Moderate,40.921924421226095,43.036733598940266,26.39614989220498,110.35480791237134,67.31807431343108,0,0,0,0
CDS 2 2022,Easy,83.8768765734019,38.9742211708013,45.56553124533758,168.41662898954075,129.44240781873947,1,1,1,1
CDS 2 2023,Moderate,64.86036289417638,60.992292646644884,19.526960110616344,145.3796156514376,84.38732300479272,1,1,1,0
CDS 2 2023,Moderate,55.28875348182122,63.90955977050628,34.06363811260829,153.26195136493578,89.3523915944295,1,1,1,0
Standard Mock,Moderate,47.1283643141575,40.99680808384794,21.028818148870087,109.15399054687553,68.1571824630276,0,0,0,0
CDS 1 2022,Moderate,70.38378851019317,14.014132822673176,19.806539245231576,104.20446057809792,90.19032775542475,0,0,0,0
CDS 1 2023,Hard,50.488411415910015,54.40314099686595,34.41392639928736,139.3054788120633,84.90233781519737,1,1,1,0
CDS 2 2023,Moderate,55.36838637914601,61.84680881106897,30.885733928839976,148.10092911905497,86.25412030798599,1,1,1,0
CDS 2 2023,Moderate,41.3025830030458,50.285086679100694,31.114792248169906,122.70246193031639,72.4173752512157,0,1,0,0
CDS 2 2022,Easy,69.49218721285034,55.4132921404701,34.901933068091175,159.8074124214116,104.39412028094151,1,1,1,0
